epoch,mse,bit_accuracy,positive_recall,sibling_distance,within_domain_distance,between_domain_distance,nearest_sibling_fraction,hierarchy_ordered
452,0.01117840220792991,0.986021505376344,0.7815126050420168,0.21764593231520551,0.7862051991133447,1.028133941401455,1.0,True
453,0.011141788957126787,0.986021505376344,0.7815126050420168,0.2175755783069761,0.7882286237520844,1.0292639581951935,1.0,True
454,0.011103882500565961,0.986021505376344,0.7815126050420168,0.21753517016037405,0.7902215715033347,1.0302325032254682,1.0,True
455,0.011066728578600507,0.986021505376344,0.7815126050420168,0.21746754137977709,0.7922927534186914,1.03114398558274,1.0,True
456,0.011031320032530418,0.986021505376344,0.7815126050420168,0.21743891099007961,0.7942473685065043,1.0321571054961887,1.0,True
457,0.010995545722150356,0.986021505376344,0.7815126050420168,0.21734204014630853,0.7962890603360473,1.0328734417543592,1.0,True
458,0.010957976146440543,0.986021505376344,0.7815126050420168,0.2173183256725245,0.7982735494808839,1.0338103941630012,1.0,True
459,0.01092302778575051,0.986021505376344,0.7815126050420168,0.21726246177390485,0.8002671602508687,1.0348165171114991,1.0,True
460,0.010885498943746907,0.986021505376344,0.7815126050420168,0.21723210231613282,0.8023037978868561,1.0356549799460524,1.0,True
461,0.01085475510717526,0.986021505376344,0.7815126050420168,0.21713556240426354,0.804267592137241,1.0363435271098997,1.0,True
462,0.010813829845565753,0.986021505376344,0.7815126050420168,0.21705632326949426,0.8063662988271906,1.0375074301691543,1.0,True
463,0.010778970262046121,0.986021505376344,0.7815126050420168,0.21700447567009673,0.8083816160947848,1.0385569107570838,1.0,True
464,0.010742007849132677,0.986021505376344,0.7815126050420168,0.21694261312834362,0.8103358307837628,1.0393917651416062,1.0,True
465,0.01070775651028294,0.986021505376344,0.7815126050420168,0.21689878775184487,0.8123796817151508,1.040289381179678,1.0,True
466,0.010672413073889211,0.986021505376344,0.7815126050420168,0.21683277874716556,0.814382301497643,1.0410805381306638,1.0,True
467,0.010639160283329271,0.986021505376344,0.7815126050420168,0.21679012320194913,0.8163064315343145,1.0419268079090978,1.0,True
468,0.010607592054779246,0.986021505376344,0.7815126050420168,0.21672029711318364,0.8182250323899195,1.043070938457694,1.0,True
469,0.010568153236008637,0.986021505376344,0.7815126050420168,0.21659437657006658,0.8202298721829424,1.0438941436923797,1.0,True
470,0.01053409650206459,0.986021505376344,0.7815126050420168,0.21654076416528995,0.8222250081149218,1.0447995697998036,1.0,True
471,0.010499771981134795,0.986021505376344,0.7815126050420168,0.2164527906647488,0.8242527515026927,1.0456142179976051,1.0,True
472,0.010462702017423027,0.986021505376344,0.7815126050420168,0.2164163191664224,0.8261648795912995,1.046346165505503,1.0,True
473,0.010426271015243096,0.986021505376344,0.7815126050420168,0.2163181761504167,0.8281806673292529,1.04720413264836,1.0,True
474,0.010392265117909541,0.986021505376344,0.7815126050420168,0.21627754002059024,0.8300028484601314,1.0480498578187896,1.0,True
475,0.010356365787299494,0.986021505376344,0.7815126050420168,0.21620474368525885,0.8320141384167945,1.0488120325081862,1.0,True
476,0.01032046504687791,0.986021505376344,0.7815126050420168,0.21614390883306045,0.8338551293414587,1.04973317741096,1.0,True
477,0.010285344940541915,0.986021505376344,0.7815126050420168,0.2161199960680528,0.8357373422231348,1.0505503243824923,1.0,True
478,0.010251584081708204,0.986021505376344,0.7815126050420168,0.2160631650045102,0.8375894184518722,1.0512204861728889,1.0,True
479,0.010215933892227259,0.986021505376344,0.7815126050420168,0.21595747295181106,0.8395106916006122,1.052044732982826,1.0,True
480,0.010181423905978107,0.986021505376344,0.7815126050420168,0.21584822528442632,0.8413779697609964,1.0528521073806163,1.0,True
481,0.010148322952012503,0.986021505376344,0.7815126050420168,0.21583564924685403,0.8431477464179276,1.053647527405928,1.0,True
482,0.010117699053188442,0.986021505376344,0.7815126050420168,0.21573392866111962,0.845040555336795,1.054343454650391,1.0,True
483,0.010081558493474058,0.986021505376344,0.7815126050420168,0.21570454154801963,0.8469549413414703,1.055279475114284,1.0,True
484,0.010046733124368911,0.986021505376344,0.7815126050420168,0.21567219977956056,0.8488571580945186,1.0561445029969903,1.0,True
485,0.010012164746457058,0.986021505376344,0.7815126050420168,0.21566861343296134,0.8506324708676936,1.0570263912000444,1.0,True
486,0.009977352455650271,0.986021505376344,0.7815126050420168,0.21561370058764318,0.8525060612600475,1.0579041840265693,1.0,True
487,0.009941694786089054,0.986021505376344,0.7815126050420168,0.21555570900785864,0.8542769082789203,1.0585365105399493,1.0,True
488,0.009908872031348537,0.986021505376344,0.7815126050420168,0.21552097654291033,0.8560491036837163,1.0593245729682343,1.0,True
489,0.00987319700168465,0.986021505376344,0.7815126050420168,0.21545505361176445,0.8578928809642365,1.0602742478462108,1.0,True
490,0.009840813925020493,0.986021505376344,0.7815126050420168,0.2153988825532974,0.85974251583195,1.060998310587694,1.0,True
491,0.009805853670850462,0.986021505376344,0.7815126050420168,0.21530350292222972,0.8615583320691965,1.0620756800658673,1.0,True
492,0.009772063524079812,0.986021505376344,0.7815126050420168,0.2152387665232152,0.8632947993718447,1.0629050149702337,1.0,True
493,0.009738780046817552,0.986021505376344,0.7815126050420168,0.21519659686020406,0.8650520063203543,1.0636410301271642,1.0,True
494,0.009708408243872592,0.986021505376344,0.7815126050420168,0.21517515481850807,0.8667072697822438,1.0642109334731478,1.0,True
495,0.009676667160664607,0.986021505376344,0.7815126050420168,0.21516900243365847,0.8683566846614358,1.0649467429099488,1.0,True
496,0.009638247148885155,0.986021505376344,0.7815126050420168,0.21509821378693603,0.8701944092942602,1.065983506855186,1.0,True
497,0.009607296713037802,0.986021505376344,0.7815126050420168,0.21505159018779396,0.8719105017378456,1.066602423955169,1.0,True
498,0.00957435254465822,0.986021505376344,0.7815126050420168,0.21500765431067007,0.8735906306128541,1.0675422009483393,1.0,True
499,0.00954374652758831,0.986021505376344,0.7815126050420168,0.21493477940150563,0.8752626492483464,1.068296298968657,1.0,True
500,0.009509767385917002,0.9865591397849462,0.7899159663865546,0.21489949481673387,0.8769145710230184,1.06939538332476,1.0,True
